ticker,period,period_type,is_estimate,metric,value,name
900300,2024.12,annual,0,eps,-64120.0,오가닉티코스메틱
900300,2025.12,annual,0,eps,-35163.0,오가닉티코스메틱
900300,2026.12,annual,1,eps,,오가닉티코스메틱
900300,2025.03,quarterly,0,eps,-9228.0,오가닉티코스메틱
900300,2025.06,quarterly,0,eps,-18799.0,오가닉티코스메틱
900300,2025.09,quarterly,0,eps,-12905.0,오가닉티코스메틱
900300,2025.12,quarterly,0,eps,-2236.0,오가닉티코스메틱
900300,2026.03,quarterly,0,eps,-1744.0,오가닉티코스메틱
900300,2026.06,quarterly,1,eps,,오가닉티코스메틱
900300,2023.12,annual,0,per,-0.35,오가닉티코스메틱
900300,2024.12,annual,0,per,-0.36,오가닉티코스메틱
900300,2025.12,annual,0,per,-0.34,오가닉티코스메틱
900300,2026.12,annual,1,per,,오가닉티코스메틱
900300,2025.03,quarterly,0,per,-0.29,오가닉티코스메틱
900300,2025.06,quarterly,0,per,-0.41,오가닉티코스메틱
900300,2025.09,quarterly,0,per,-0.42,오가닉티코스메틱
900300,2025.12,quarterly,0,per,-0.34,오가닉티코스메틱
900300,2026.03,quarterly,0,per,-0.23,오가닉티코스메틱
900300,2026.06,quarterly,1,per,,오가닉티코스메틱
900300,2023.12,annual,0,bps,526660.0,오가닉티코스메틱
900300,2024.12,annual,0,bps,274937.0,오가닉티코스메틱
900300,2025.12,annual,0,bps,53159.0,오가닉티코스메틱
900300,2026.12,annual,1,bps,,오가닉티코스메틱
900300,2025.03,quarterly,0,bps,255297.0,오가닉티코스메틱
900300,2025.06,quarterly,0,bps,117200.0,오가닉티코스메틱
900300,2025.09,quarterly,0,bps,108984.0,오가닉티코스메틱
900300,2025.12,quarterly,0,bps,53159.0,오가닉티코스메틱
900300,2026.03,quarterly,0,bps,54947.0,오가닉티코스메틱
900300,2026.06,quarterly,1,bps,,오가닉티코스메틱
900300,2023.12,annual,0,pbr,0.12,오가닉티코스메틱
900300,2024.12,annual,0,pbr,0.08,오가닉티코스메틱
900300,2025.12,annual,0,pbr,0.22,오가닉티코스메틱
900300,2026.12,annual,1,pbr,,오가닉티코스메틱
900300,2025.03,quarterly,0,pbr,0.06,오가닉티코스메틱
900300,2025.06,quarterly,0,pbr,0.19,오가닉티코스메틱
900300,2025.09,quarterly,0,pbr,0.16,오가닉티코스메틱
900300,2025.12,quarterly,0,pbr,0.22,오가닉티코스메틱
900300,2026.03,quarterly,0,pbr,0.1,오가닉티코스메틱
900300,2026.06,quarterly,1,pbr,,오가닉티코스메틱
900300,2023.12,annual,0,dps,,오가닉티코스메틱
900300,2024.12,annual,0,dps,,오가닉티코스메틱
900300,2025.12,annual,0,dps,,오가닉티코스메틱
900300,2026.12,annual,1,dps,,오가닉티코스메틱
900300,2025.03,quarterly,0,dps,,오가닉티코스메틱
900300,2025.06,quarterly,0,dps,,오가닉티코스메틱
900300,2025.09,quarterly,0,dps,,오가닉티코스메틱
900300,2025.12,quarterly,0,dps,,오가닉티코스메틱
900300,2026.03,quarterly,0,dps,,오가닉티코스메틱
900300,2026.06,quarterly,1,dps,,오가닉티코스메틱
900300,2023.12,annual,0,dividend_yield,,오가닉티코스메틱
900300,2024.12,annual,0,dividend_yield,,오가닉티코스메틱
900300,2025.12,annual,0,dividend_yield,,오가닉티코스메틱
900300,2026.12,annual,1,dividend_yield,,오가닉티코스메틱
900300,2025.03,quarterly,0,dividend_yield,,오가닉티코스메틱
900300,2025.06,quarterly,0,dividend_yield,,오가닉티코스메틱
900300,2025.09,quarterly,0,dividend_yield,,오가닉티코스메틱
900300,2025.12,quarterly,0,dividend_yield,,오가닉티코스메틱
900300,2026.03,quarterly,0,dividend_yield,,오가닉티코스메틱
900300,2026.06,quarterly,1,dividend_yield,,오가닉티코스메틱
900300,2023.12,annual,0,payout_ratio,,오가닉티코스메틱
900300,2024.12,annual,0,payout_ratio,,오가닉티코스메틱
900300,2025.12,annual,0,payout_ratio,,오가닉티코스메틱
900300,2026.12,annual,1,payout_ratio,,오가닉티코스메틱
900300,2025.03,quarterly,0,payout_ratio,,오가닉티코스메틱
900300,2025.06,quarterly,0,payout_ratio,,오가닉티코스메틱
900300,2025.09,quarterly,0,payout_ratio,,오가닉티코스메틱
900300,2025.12,quarterly,0,payout_ratio,,오가닉티코스메틱
900300,2026.03,quarterly,0,payout_ratio,,오가닉티코스메틱
900300,2026.06,quarterly,1,payout_ratio,,오가닉티코스메틱
483650,2023.12,annual,0,revenue,2008.0,달바글로벌
483650,2024.12,annual,0,revenue,3091.0,달바글로벌
483650,2025.12,annual,0,revenue,5197.0,달바글로벌
483650,2026.12,annual,1,revenue,7467.0,달바글로벌
483650,2025.03,quarterly,0,revenue,1138.0,달바글로벌
483650,2025.06,quarterly,0,revenue,1284.0,달바글로벌
483650,2025.09,quarterly,0,revenue,1142.0,달바글로벌
483650,2025.12,quarterly,0,revenue,1634.0,달바글로벌
483650,2026.03,quarterly,0,revenue,1712.0,달바글로벌
483650,2026.06,quarterly,1,revenue,1831.0,달바글로벌
483650,2023.12,annual,0,operating_profit,324.0,달바글로벌
483650,2024.12,annual,0,operating_profit,598.0,달바글로벌
483650,2025.12,annual,0,operating_profit,1015.0,달바글로벌
483650,2026.12,annual,1,operating_profit,1610.0,달바글로벌
483650,2025.03,quarterly,0,operating_profit,301.0,달바글로벌
483650,2025.06,quarterly,0,operating_profit,292.0,달바글로벌
483650,2025.09,quarterly,0,operating_profit,167.0,달바글로벌
483650,2025.12,quarterly,0,operating_profit,255.0,달바글로벌
483650,2026.03,quarterly,0,operating_profit,451.0,달바글로벌
483650,2026.06,quarterly,1,operating_profit,422.0,달바글로벌
483650,2023.12,annual,0,net_profit,136.0,달바글로벌
483650,2024.12,annual,0,net_profit,154.0,달바글로벌
483650,2025.12,annual,0,net_profit,791.0,달바글로벌
483650,2026.12,annual,1,net_profit,1271.0,달바글로벌
483650,2025.03,quarterly,0,net_profit,247.0,달바글로벌
483650,2025.06,quarterly,0,net_profit,198.0,달바글로벌
483650,2025.09,quarterly,0,net_profit,140.0,달바글로벌
483650,2025.12,quarterly,0,net_profit,205.0,달바글로벌
483650,2026.03,quarterly,0,net_profit,363.0,달바글로벌
483650,2026.06,quarterly,1,net_profit,322.0,달바글로벌
483650,2023.12,annual,0,op_margin,16.16,달바글로벌
483650,2024.12,annual,0,op_margin,19.36,달바글로벌
483650,2025.12,annual,0,op_margin,19.52,달바글로벌
483650,2026.12,annual,1,op_margin,21.57,달바글로벌
483650,2025.03,quarterly,0,op_margin,26.42,달바글로벌
483650,2025.06,quarterly,0,op_margin,22.77,달바글로벌
483650,2025.09,quarterly,0,op_margin,14.59,달바글로벌
483650,2025.12,quarterly,0,op_margin,15.62,달바글로벌
483650,2026.03,quarterly,0,op_margin,26.33,달바글로벌
483650,2026.06,quarterly,1,op_margin,23.03,달바글로벌
483650,2023.12,annual,0,net_margin,6.78,달바글로벌
483650,2024.12,annual,0,net_margin,4.99,달바글로벌
483650,2025.12,annual,0,net_margin,15.21,달바글로벌
483650,2026.12,annual,1,net_margin,17.02,달바글로벌
483650,2025.03,quarterly,0,net_margin,21.76,달바글로벌
483650,2025.06,quarterly,0,net_margin,15.43,달바글로벌
483650,2025.09,quarterly,0,net_margin,12.28,달바글로벌
483650,2025.12,quarterly,0,net_margin,12.53,달바글로벌
483650,2026.03,quarterly,0,net_margin,21.22,달바글로벌
483650,2026.06,quarterly,1,net_margin,17.56,달바글로벌
483650,2023.12,annual,0,roe,,달바글로벌
483650,2024.12,annual,0,roe,26.21,달바글로벌
483650,2025.12,annual,0,roe,52.59,달바글로벌
483650,2026.12,annual,1,roe,52.22,달바글로벌
483650,2025.03,quarterly,0,roe,,달바글로벌
483650,2025.06,quarterly,0,roe,,달바글로벌
483650,2025.09,quarterly,0,roe,48.88,달바글로벌
483650,2025.12,quarterly,0,roe,52.59,달바글로벌
483650,2026.03,quarterly,0,roe,,달바글로벌
483650,2026.06,quarterly,1,roe,,달바글로벌
483650,2023.12,annual,0,debt_ratio,402.8,달바글로벌
483650,2024.12,annual,0,debt_ratio,33.35,달바글로벌
483650,2025.12,annual,0,debt_ratio,28.6,달바글로벌
483650,2026.12,annual,1,debt_ratio,,달바글로벌
483650,2025.03,quarterly,0,debt_ratio,,달바글로벌
483650,2025.06,quarterly,0,debt_ratio,25.41,달바글로벌
483650,2025.09,quarterly,0,debt_ratio,26.55,달바글로벌
483650,2025.12,quarterly,0,debt_ratio,28.6,달바글로벌
483650,2026.03,quarterly,0,debt_ratio,28.73,달바글로벌
483650,2026.06,quarterly,1,debt_ratio,,달바글로벌
483650,2023.12,annual,0,quick_ratio,100.95,달바글로벌
483650,2024.12,annual,0,quick_ratio,256.59,달바글로벌
483650,2025.12,annual,0,quick_ratio,275.08,달바글로벌
483650,2026.12,annual,1,quick_ratio,,달바글로벌
483650,2025.03,quarterly,0,quick_ratio,,달바글로벌
483650,2025.06,quarterly,0,quick_ratio,343.84,달바글로벌
483650,2025.09,quarterly,0,quick_ratio,212.45,달바글로벌
483650,2025.12,quarterly,0,quick_ratio,275.08,달바글로벌
483650,2026.03,quarterly,0,quick_ratio,200.42,달바글로벌
483650,2026.06,quarterly,1,quick_ratio,,달바글로벌
483650,2023.12,annual,0,retention,1478.86,달바글로벌
483650,2024.12,annual,0,retention,8687.5,달바글로벌
483650,2025.12,annual,0,retention,15537.09,달바글로벌
483650,2026.12,annual,1,retention,,달바글로벌
483650,2025.03,quarterly,0,retention,,달바글로벌
483650,2025.06,quarterly,0,retention,15175.61,달바글로벌
483650,2025.09,quarterly,0,retention,16104.55,달바글로벌
483650,2025.12,quarterly,0,retention,15537.09,달바글로벌
483650,2026.03,quarterly,0,retention,18115.1,달바글로벌
483650,2026.06,quarterly,1,retention,,달바글로벌
483650,2023.12,annual,0,eps,1466.0,달바글로벌
483650,2024.12,annual,0,eps,1427.0,달바글로벌
483650,2025.12,annual,0,eps,6599.0,달바글로벌
483650,2026.12,annual,1,eps,10200.0,달바글로벌
483650,2025.03,quarterly,0,eps,2159.0,달바글로벌
483650,2025.06,quarterly,0,eps,1679.0,달바글로벌
483650,2025.09,quarterly,0,eps,1140.0,달바글로벌
483650,2025.12,quarterly,0,eps,1659.0,달바글로벌
483650,2026.03,quarterly,0,eps,2932.0,달바글로벌
483650,2026.06,quarterly,1,eps,2664.0,달바글로벌
483650,2023.12,annual,0,per,,달바글로벌
483650,2024.12,annual,0,per,,달바글로벌
483650,2025.12,annual,0,per,22.35,달바글로벌
483650,2026.12,annual,1,per,21.37,달바글로벌
483650,2025.03,quarterly,0,per,,달바글로벌
483650,2025.06,quarterly,0,per,33.81,달바글로벌
483650,2025.09,quarterly,0,per,26.88,달바글로벌
483650,2025.12,quarterly,0,per,22.35,달바글로벌
483650,2026.03,quarterly,0,per,19.12,달바글로벌
483650,2026.06,quarterly,1,per,,달바글로벌
483650,2023.12,annual,0,bps,1658.0,달바글로벌
483650,2024.12,annual,0,bps,8902.0,달바글로벌
483650,2025.12,annual,0,bps,16022.0,달바글로벌
483650,2026.12,annual,1,bps,23231.0,달바글로벌
483650,2025.03,quarterly,0,bps,,달바글로벌
483650,2025.06,quarterly,0,bps,15617.0,달바글로벌
483650,2025.09,quarterly,0,bps,16504.0,달바글로벌
483650,2025.12,quarterly,0,bps,16022.0,달바글로벌
483650,2026.03,quarterly,0,bps,18666.0,달바글로벌
483650,2026.06,quarterly,1,bps,,달바글로벌
483650,2023.12,annual,0,pbr,,달바글로벌
483650,2024.12,annual,0,pbr,,달바글로벌
483650,2025.12,annual,0,pbr,9.21,달바글로벌
483650,2026.12,annual,1,pbr,9.38,달바글로벌
483650,2025.03,quarterly,0,pbr,,달바글로벌
483650,2025.06,quarterly,0,pbr,12.61,달바글로벌
483650,2025.09,quarterly,0,pbr,9.91,달바글로벌
483650,2025.12,quarterly,0,pbr,9.21,달바글로벌
483650,2026.03,quarterly,0,pbr,7.61,달바글로벌
483650,2026.06,quarterly,1,pbr,,달바글로벌
483650,2023.12,annual,0,dps,,달바글로벌
483650,2024.12,annual,0,dps,,달바글로벌
483650,2025.12,annual,0,dps,2629.0,달바글로벌
483650,2026.12,annual,1,dps,2831.0,달바글로벌
483650,2025.03,quarterly,0,dps,,달바글로벌
483650,2025.06,quarterly,0,dps,,달바글로벌
483650,2025.09,quarterly,0,dps,2226.0,달바글로벌
483650,2025.12,quarterly,0,dps,403.0,달바글로벌
483650,2026.03,quarterly,0,dps,,달바글로벌
483650,2026.06,quarterly,1,dps,,달바글로벌
483650,2023.12,annual,0,dividend_yield,,달바글로벌
483650,2024.12,annual,0,dividend_yield,,달바글로벌
483650,2025.12,annual,0,dividend_yield,1.78,달바글로벌
483650,2026.12,annual,1,dividend_yield,,달바글로벌
483650,2025.03,quarterly,0,dividend_yield,,달바글로벌
483650,2025.06,quarterly,0,dividend_yield,,달바글로벌
483650,2025.09,quarterly,0,dividend_yield,1.36,달바글로벌
483650,2025.12,quarterly,0,dividend_yield,0.27,달바글로벌
483650,2026.03,quarterly,0,dividend_yield,,달바글로벌
483650,2026.06,quarterly,1,dividend_yield,,달바글로벌
483650,2023.12,annual,0,payout_ratio,17.43,달바글로벌
483650,2024.12,annual,0,payout_ratio,22.69,달바글로벌
483650,2025.12,annual,0,payout_ratio,41.08,달바글로벌
483650,2026.12,annual,1,payout_ratio,,달바글로벌
483650,2025.03,quarterly,0,payout_ratio,,달바글로벌
483650,2025.06,quarterly,0,payout_ratio,,달바글로벌
483650,2025.09,quarterly,0,payout_ratio,196.07,달바글로벌
483650,2025.12,quarterly,0,payout_ratio,24.38,달바글로벌
483650,2026.03,quarterly,0,payout_ratio,,달바글로벌
483650,2026.06,quarterly,1,payout_ratio,,달바글로벌
078520,2023.12,annual,0,revenue,2736.0,에이블씨엔씨
078520,2024.12,annual,0,revenue,2392.0,에이블씨엔씨
078520,2025.12,annual,0,revenue,2420.0,에이블씨엔씨
078520,2026.12,annual,1,revenue,,에이블씨엔씨
078520,2025.03,quarterly,0,revenue,557.0,에이블씨엔씨
078520,2025.06,quarterly,0,revenue,677.0,에이블씨엔씨
078520,2025.09,quarterly,0,revenue,595.0,에이블씨엔씨
078520,2025.12,quarterly,0,revenue,546.0,에이블씨엔씨
078520,2026.03,quarterly,0,revenue,614.0,에이블씨엔씨
078520,2026.06,quarterly,1,revenue,,에이블씨엔씨
078520,2023.12,annual,0,operating_profit,114.0,에이블씨엔씨
078520,2024.12,annual,0,operating_profit,182.0,에이블씨엔씨
078520,2025.12,annual,0,operating_profit,180.0,에이블씨엔씨
078520,2026.12,annual,1,operating_profit,,에이블씨엔씨
078520,2025.03,quarterly,0,operating_profit,49.0,에이블씨엔씨
078520,2025.06,quarterly,0,operating_profit,72.0,에이블씨엔씨
078520,2025.09,quarterly,0,operating_profit,-10.0,에이블씨엔씨
078520,2025.12,quarterly,0,operating_profit,65.0,에이블씨엔씨
078520,2026.03,quarterly,0,operating_profit,94.0,에이블씨엔씨
078520,2026.06,quarterly,1,operating_profit,,에이블씨엔씨
078520,2023.12,annual,0,net_profit,61.0,에이블씨엔씨
078520,2024.12,annual,0,net_profit,145.0,에이블씨엔씨
078520,2025.12,annual,0,net_profit,141.0,에이블씨엔씨
078520,2026.12,annual,1,net_profit,,에이블씨엔씨
078520,2025.03,quarterly,0,net_profit,45.0,에이블씨엔씨
078520,2025.06,quarterly,0,net_profit,39.0,에이블씨엔씨
078520,2025.09,quarterly,0,net_profit,-3.0,에이블씨엔씨
078520,2025.12,quarterly,0,net_profit,60.0,에이블씨엔씨
078520,2026.03,quarterly,0,net_profit,89.0,에이블씨엔씨
078520,2026.06,quarterly,1,net_profit,,에이블씨엔씨
078520,2023.12,annual,0,op_margin,4.17,에이블씨엔씨
078520,2024.12,annual,0,op_margin,7.61,에이블씨엔씨
078520,2025.12,annual,0,op_margin,7.42,에이블씨엔씨
078520,2026.12,annual,1,op_margin,,에이블씨엔씨
078520,2025.03,quarterly,0,op_margin,8.85,에이블씨엔씨
078520,2025.06,quarterly,0,op_margin,10.62,에이블씨엔씨
078520,2025.09,quarterly,0,op_margin,-1.6,에이블씨엔씨
078520,2025.12,quarterly,0,op_margin,11.88,에이블씨엔씨
078520,2026.03,quarterly,0,op_margin,15.36,에이블씨엔씨
078520,2026.06,quarterly,1,op_margin,,에이블씨엔씨
078520,2023.12,annual,0,net_margin,2.25,에이블씨엔씨
078520,2024.12,annual,0,net_margin,6.08,에이블씨엔씨
078520,2025.12,annual,0,net_margin,5.84,에이블씨엔씨
078520,2026.12,annual,1,net_margin,,에이블씨엔씨
078520,2025.03,quarterly,0,net_margin,8.17,에이블씨엔씨
078520,2025.06,quarterly,0,net_margin,5.83,에이블씨엔씨
078520,2025.09,quarterly,0,net_margin,-0.55,에이블씨엔씨
078520,2025.12,quarterly,0,net_margin,10.92,에이블씨엔씨
078520,2026.03,quarterly,0,net_margin,14.54,에이블씨엔씨
078520,2026.06,quarterly,1,net_margin,,에이블씨엔씨
078520,2023.12,annual,0,roe,6.05,에이블씨엔씨
078520,2024.12,annual,0,roe,16.26,에이블씨엔씨
078520,2025.12,annual,0,roe,15.88,에이블씨엔씨
078520,2026.12,annual,1,roe,,에이블씨엔씨
078520,2025.03,quarterly,0,roe,16.9,에이블씨엔씨
078520,2025.06,quarterly,0,roe,16.73,에이블씨엔씨
078520,2025.09,quarterly,0,roe,12.34,에이블씨엔씨
078520,2025.12,quarterly,0,roe,15.88,에이블씨엔씨
078520,2026.03,quarterly,0,roe,22.13,에이블씨엔씨
078520,2026.06,quarterly,1,roe,,에이블씨엔씨
078520,2023.12,annual,0,debt_ratio,98.26,에이블씨엔씨
078520,2024.12,annual,0,debt_ratio,74.29,에이블씨엔씨
078520,2025.12,annual,0,debt_ratio,89.12,에이블씨엔씨
078520,2026.12,annual,1,debt_ratio,,에이블씨엔씨
078520,2025.03,quarterly,0,debt_ratio,89.17,에이블씨엔씨
078520,2025.06,quarterly,0,debt_ratio,64.13,에이블씨엔씨
078520,2025.09,quarterly,0,debt_ratio,63.78,에이블씨엔씨
078520,2025.12,quarterly,0,debt_ratio,89.12,에이블씨엔씨
078520,2026.03,quarterly,0,debt_ratio,122.16,에이블씨엔씨
078520,2026.06,quarterly,1,debt_ratio,,에이블씨엔씨
078520,2023.12,annual,0,quick_ratio,93.41,에이블씨엔씨
078520,2024.12,annual,0,quick_ratio,96.22,에이블씨엔씨
078520,2025.12,annual,0,quick_ratio,143.04,에이블씨엔씨
078520,2026.12,annual,1,quick_ratio,,에이블씨엔씨
078520,2025.03,quarterly,0,quick_ratio,96.92,에이블씨엔씨
078520,2025.06,quarterly,0,quick_ratio,101.94,에이블씨엔씨
078520,2025.09,quarterly,0,quick_ratio,113.67,에이블씨엔씨
078520,2025.12,quarterly,0,quick_ratio,143.04,에이블씨엔씨
078520,2026.03,quarterly,0,quick_ratio,100.11,에이블씨엔씨
078520,2026.06,quarterly,1,quick_ratio,,에이블씨엔씨
078520,2023.12,annual,0,retention,972.41,에이블씨엔씨
078520,2024.12,annual,0,retention,1007.57,에이블씨엔씨
078520,2025.12,annual,0,retention,1037.9,에이블씨엔씨
078520,2026.12,annual,1,retention,,에이블씨엔씨
078520,2025.03,quarterly,0,retention,1001.96,에이블씨엔씨
078520,2025.06,quarterly,0,retention,1031.14,에이블씨엔씨
078520,2025.09,quarterly,0,retention,1007.78,에이블씨엔씨
078520,2025.12,quarterly,0,retention,1037.9,에이블씨엔씨
078520,2026.03,quarterly,0,retention,1057.53,에이블씨엔씨
078520,2026.06,quarterly,1,retention,,에이블씨엔씨
078520,2023.12,annual,0,eps,234.0,에이블씨엔씨
078520,2024.12,annual,0,eps,559.0,에이블씨엔씨
078520,2025.12,annual,0,eps,543.0,에이블씨엔씨
078520,2026.12,annual,1,eps,,에이블씨엔씨
078520,2025.03,quarterly,0,eps,175.0,에이블씨엔씨
078520,2025.06,quarterly,0,eps,152.0,에이블씨엔씨
078520,2025.09,quarterly,0,eps,-13.0,에이블씨엔씨
078520,2025.12,quarterly,0,eps,229.0,에이블씨엔씨
078520,2026.03,quarterly,0,eps,343.0,에이블씨엔씨
078520,2026.06,quarterly,1,eps,,에이블씨엔씨
078520,2023.12,annual,0,per,28.98,에이블씨엔씨
078520,2024.12,annual,0,per,12.48,에이블씨엔씨
078520,2025.12,annual,0,per,19.28,에이블씨엔씨
078520,2026.12,annual,1,per,,에이블씨엔씨
078520,2025.03,quarterly,0,per,11.06,에이블씨엔씨
078520,2025.06,quarterly,0,per,13.16,에이블씨엔씨
078520,2025.09,quarterly,0,per,25.72,에이블씨엔씨
078520,2025.12,quarterly,0,per,19.28,에이블씨엔씨
078520,2026.03,quarterly,0,per,16.85,에이블씨엔씨
078520,2026.06,quarterly,1,per,,에이블씨엔씨
078520,2023.12,annual,0,bps,3371.0,에이블씨엔씨
078520,2024.12,annual,0,bps,3509.0,에이블씨엔씨
078520,2025.12,annual,0,bps,3450.0,에이블씨엔씨
078520,2026.12,annual,1,bps,,에이블씨엔씨
078520,2025.03,quarterly,0,bps,3497.0,에이블씨엔씨
078520,2025.06,quarterly,0,bps,3637.0,에이블씨엔씨
078520,2025.09,quarterly,0,bps,3449.0,에이블씨엔씨
078520,2025.12,quarterly,0,bps,3450.0,에이블씨엔씨
078520,2026.03,quarterly,0,bps,3174.0,에이블씨엔씨
078520,2026.06,quarterly,1,bps,,에이블씨엔씨
078520,2023.12,annual,0,pbr,2.01,에이블씨엔씨
078520,2024.12,annual,0,pbr,1.99,에이블씨엔씨
078520,2025.12,annual,0,pbr,3.03,에이블씨엔씨
078520,2026.12,annual,1,pbr,,에이블씨엔씨
078520,2025.03,quarterly,0,pbr,1.83,에이블씨엔씨
078520,2025.06,quarterly,0,pbr,2.14,에이블씨엔씨
078520,2025.09,quarterly,0,pbr,3.19,에이블씨엔씨
078520,2025.12,quarterly,0,pbr,3.03,에이블씨엔씨
078520,2026.03,quarterly,0,pbr,3.77,에이블씨엔씨
078520,2026.06,quarterly,1,pbr,,에이블씨엔씨
078520,2023.12,annual,0,dps,1427.0,에이블씨엔씨
078520,2024.12,annual,0,dps,411.0,에이블씨엔씨
078520,2025.12,annual,0,dps,437.0,에이블씨엔씨
078520,2026.12,annual,1,dps,,에이블씨엔씨
078520,2025.03,quarterly,0,dps,,에이블씨엔씨
078520,2025.06,quarterly,0,dps,100.0,에이블씨엔씨
078520,2025.09,quarterly,0,dps,76.0,에이블씨엔씨
078520,2025.12,quarterly,0,dps,261.0,에이블씨엔씨
078520,2026.03,quarterly,0,dps,,에이블씨엔씨
078520,2026.06,quarterly,1,dps,,에이블씨엔씨
078520,2023.12,annual,0,dividend_yield,21.08,에이블씨엔씨
078520,2024.12,annual,0,dividend_yield,5.89,에이블씨엔씨
078520,2025.12,annual,0,dividend_yield,4.17,에이블씨엔씨
078520,2026.12,annual,1,dividend_yield,,에이블씨엔씨
078520,2025.03,quarterly,0,dividend_yield,,에이블씨엔씨
078520,2025.06,quarterly,0,dividend_yield,1.29,에이블씨엔씨
078520,2025.09,quarterly,0,dividend_yield,0.69,에이블씨엔씨
078520,2025.12,quarterly,0,dividend_yield,2.49,에이블씨엔씨
078520,2026.03,quarterly,0,dividend_yield,,에이블씨엔씨
078520,2026.06,quarterly,1,dividend_yield,,에이블씨엔씨
078520,2023.12,annual,0,payout_ratio,605.02,에이블씨엔씨
078520,2024.12,annual,0,payout_ratio,73.5,에이블씨엔씨
078520,2025.12,annual,0,payout_ratio,76.35,에이블씨엔씨
078520,2026.12,annual,1,payout_ratio,,에이블씨엔씨
078520,2025.03,quarterly,0,payout_ratio,,에이블씨엔씨
078520,2025.06,quarterly,0,payout_ratio,65.27,에이블씨엔씨
078520,2025.09,quarterly,0,payout_ratio,-596.93,에이블씨엔씨
078520,2025.12,quarterly,0,payout_ratio,105.17,에이블씨엔씨
078520,2026.03,quarterly,0,payout_ratio,,에이블씨엔씨
078520,2026.06,quarterly,1,payout_ratio,,에이블씨엔씨
003350,2023.12,annual,0,revenue,1093.0,한국화장품제조
003350,2024.12,annual,0,revenue,1675.0,한국화장품제조
003350,2025.12,annual,0,revenue,1846.0,한국화장품제조
003350,2026.12,annual,1,revenue,,한국화장품제조
003350,2025.03,quarterly,0,revenue,380.0,한국화장품제조
003350,2025.06,quarterly,0,revenue,538.0,한국화장품제조
003350,2025.09,quarterly,0,revenue,548.0,한국화장품제조
003350,2025.12,quarterly,0,revenue,380.0,한국화장품제조
003350,2026.03,quarterly,0,revenue,522.0,한국화장품제조
003350,2026.06,quarterly,1,revenue,,한국화장품제조
003350,2023.12,annual,0,operating_profit,90.0,한국화장품제조
003350,2024.12,annual,0,operating_profit,265.0,한국화장품제조
003350,2025.12,annual,0,operating_profit,329.0,한국화장품제조
003350,2026.12,annual,1,operating_profit,,한국화장품제조
003350,2025.03,quarterly,0,operating_profit,60.0,한국화장품제조
003350,2025.06,quarterly,0,operating_profit,108.0,한국화장품제조
003350,2025.09,quarterly,0,operating_profit,119.0,한국화장품제조
003350,2025.12,quarterly,0,operating_profit,42.0,한국화장품제조
003350,2026.03,quarterly,0,operating_profit,86.0,한국화장품제조
003350,2026.06,quarterly,1,operating_profit,,한국화장품제조
003350,2023.12,annual,0,net_profit,73.0,한국화장품제조
003350,2024.12,annual,0,net_profit,231.0,한국화장품제조
003350,2025.12,annual,0,net_profit,274.0,한국화장품제조
003350,2026.12,annual,1,net_profit,,한국화장품제조
003350,2025.03,quarterly,0,net_profit,52.0,한국화장품제조
003350,2025.06,quarterly,0,net_profit,85.0,한국화장품제조
003350,2025.09,quarterly,0,net_profit,95.0,한국화장품제조
003350,2025.12,quarterly,0,net_profit,41.0,한국화장품제조
003350,2026.03,quarterly,0,net_profit,75.0,한국화장품제조
003350,2026.06,quarterly,1,net_profit,,한국화장품제조
003350,2023.12,annual,0,op_margin,8.25,한국화장품제조
003350,2024.12,annual,0,op_margin,15.85,한국화장품제조
003350,2025.12,annual,0,op_margin,17.81,한국화장품제조
003350,2026.12,annual,1,op_margin,,한국화장품제조
003350,2025.03,quarterly,0,op_margin,15.79,한국화장품제조
003350,2025.06,quarterly,0,op_margin,20.13,한국화장품제조
003350,2025.09,quarterly,0,op_margin,21.62,한국화장품제조
003350,2025.12,quarterly,0,op_margin,11.06,한국화장품제조
003350,2026.03,quarterly,0,op_margin,16.42,한국화장품제조
003350,2026.06,quarterly,1,op_margin,,한국화장품제조
003350,2023.12,annual,0,net_margin,6.66,한국화장품제조
003350,2024.12,annual,0,net_margin,13.81,한국화장품제조
003350,2025.12,annual,0,net_margin,14.83,한국화장품제조
003350,2026.12,annual,1,net_margin,,한국화장품제조
003350,2025.03,quarterly,0,net_margin,13.78,한국화장품제조
003350,2025.06,quarterly,0,net_margin,15.76,한국화장품제조
003350,2025.09,quarterly,0,net_margin,17.41,한국화장품제조
003350,2025.12,quarterly,0,net_margin,10.82,한국화장품제조
003350,2026.03,quarterly,0,net_margin,14.41,한국화장품제조
003350,2026.06,quarterly,1,net_margin,,한국화장품제조
003350,2023.12,annual,0,roe,14.58,한국화장품제조
003350,2024.12,annual,0,roe,36.48,한국화장품제조
003350,2025.12,annual,0,roe,30.6,한국화장품제조
003350,2026.12,annual,1,roe,,한국화장품제조
003350,2025.03,quarterly,0,roe,35.87,한국화장품제조
003350,2025.06,quarterly,0,roe,34.14,한국화장품제조
003350,2025.09,quarterly,0,roe,33.35,한국화장품제조
003350,2025.12,quarterly,0,roe,30.6,한국화장품제조
003350,2026.03,quarterly,0,roe,31.24,한국화장품제조
003350,2026.06,quarterly,1,roe,,한국화장품제조
003350,2023.12,annual,0,debt_ratio,69.46,한국화장품제조
003350,2024.12,annual,0,debt_ratio,47.24,한국화장품제조
