ticker,period,period_type,is_estimate,metric,value,name,sector
006360,2025.12,annual,0,quick_ratio,88.75,GS건설,건설_대형
006360,2026.12,annual,1,quick_ratio,,GS건설,건설_대형
006360,2024.12,quarterly,0,quick_ratio,68.49,GS건설,건설_대형
006360,2025.03,quarterly,0,quick_ratio,79.86,GS건설,건설_대형
006360,2025.06,quarterly,0,quick_ratio,91.23,GS건설,건설_대형
006360,2025.09,quarterly,0,quick_ratio,85.56,GS건설,건설_대형
006360,2025.12,quarterly,0,quick_ratio,88.75,GS건설,건설_대형
006360,2026.03,quarterly,1,quick_ratio,,GS건설,건설_대형
006360,2023.12,annual,0,retention,932.06,GS건설,건설_대형
006360,2024.12,annual,0,retention,979.3,GS건설,건설_대형
006360,2025.12,annual,0,retention,996.69,GS건설,건설_대형
006360,2026.12,annual,1,retention,,GS건설,건설_대형
006360,2024.12,quarterly,0,retention,979.3,GS건설,건설_대형
006360,2025.03,quarterly,0,retention,979.91,GS건설,건설_대형
006360,2025.06,quarterly,0,retention,965.26,GS건설,건설_대형
006360,2025.09,quarterly,0,retention,986.22,GS건설,건설_대형
006360,2025.12,quarterly,0,retention,996.69,GS건설,건설_대형
006360,2026.03,quarterly,1,retention,,GS건설,건설_대형
006360,2023.12,annual,0,eps,-5631.0,GS건설,건설_대형
006360,2024.12,annual,0,eps,2869.0,GS건설,건설_대형
006360,2025.12,annual,0,eps,1093.0,GS건설,건설_대형
006360,2026.12,annual,1,eps,3316.0,GS건설,건설_대형
006360,2024.12,quarterly,0,eps,-408.0,GS건설,건설_대형
006360,2025.03,quarterly,0,eps,331.0,GS건설,건설_대형
006360,2025.06,quarterly,0,eps,-733.0,GS건설,건설_대형
006360,2025.09,quarterly,0,eps,1051.0,GS건설,건설_대형
006360,2025.12,quarterly,0,eps,443.0,GS건설,건설_대형
006360,2026.03,quarterly,1,eps,821.0,GS건설,건설_대형
006360,2023.12,annual,0,per,-2.67,GS건설,건설_대형
006360,2024.12,annual,0,per,6.05,GS건설,건설_대형
006360,2025.12,annual,0,per,18.03,GS건설,건설_대형
006360,2026.12,annual,1,per,12.53,GS건설,건설_대형
006360,2024.12,quarterly,0,per,6.05,GS건설,건설_대형
006360,2025.03,quarterly,0,per,10.44,GS건설,건설_대형
006360,2025.06,quarterly,0,per,35.95,GS건설,건설_대형
006360,2025.09,quarterly,0,per,76.09,GS건설,건설_대형
006360,2025.12,quarterly,0,per,18.03,GS건설,건설_대형
006360,2026.03,quarterly,1,per,50.6,GS건설,건설_대형
006360,2023.12,annual,0,bps,50825.0,GS건설,건설_대형
006360,2024.12,annual,0,bps,51998.0,GS건설,건설_대형
006360,2025.12,annual,0,bps,56462.0,GS건설,건설_대형
006360,2026.12,annual,1,bps,58561.0,GS건설,건설_대형
006360,2024.12,quarterly,0,bps,51998.0,GS건설,건설_대형
006360,2025.03,quarterly,0,bps,52772.0,GS건설,건설_대형
006360,2025.06,quarterly,0,bps,52332.0,GS건설,건설_대형
006360,2025.09,quarterly,0,bps,53743.0,GS건설,건설_대형
006360,2025.12,quarterly,0,bps,56462.0,GS건설,건설_대형
006360,2026.03,quarterly,1,bps,,GS건설,건설_대형
006360,2023.12,annual,0,pbr,0.3,GS건설,건설_대형
006360,2024.12,annual,0,pbr,0.33,GS건설,건설_대형
006360,2025.12,annual,0,pbr,0.35,GS건설,건설_대형
006360,2026.12,annual,1,pbr,0.71,GS건설,건설_대형
006360,2024.12,quarterly,0,pbr,0.33,GS건설,건설_대형
006360,2025.03,quarterly,0,pbr,0.32,GS건설,건설_대형
006360,2025.06,quarterly,0,pbr,0.4,GS건설,건설_대형
006360,2025.09,quarterly,0,pbr,0.34,GS건설,건설_대형
006360,2025.12,quarterly,0,pbr,0.35,GS건설,건설_대형
006360,2026.03,quarterly,1,pbr,,GS건설,건설_대형
006360,2023.12,annual,0,dps,,GS건설,건설_대형
006360,2024.12,annual,0,dps,300.0,GS건설,건설_대형
006360,2025.12,annual,0,dps,500.0,GS건설,건설_대형
006360,2026.12,annual,1,dps,565.0,GS건설,건설_대형
006360,2024.12,quarterly,0,dps,300.0,GS건설,건설_대형
006360,2025.03,quarterly,0,dps,,GS건설,건설_대형
006360,2025.06,quarterly,0,dps,,GS건설,건설_대형
006360,2025.09,quarterly,0,dps,,GS건설,건설_대형
006360,2025.12,quarterly,0,dps,500.0,GS건설,건설_대형
006360,2026.03,quarterly,1,dps,,GS건설,건설_대형
006360,2023.12,annual,0,dividend_yield,,GS건설,건설_대형
006360,2024.12,annual,0,dividend_yield,1.73,GS건설,건설_대형
006360,2025.12,annual,0,dividend_yield,2.54,GS건설,건설_대형
006360,2026.12,annual,1,dividend_yield,,GS건설,건설_대형
006360,2024.12,quarterly,0,dividend_yield,1.73,GS건설,건설_대형
006360,2025.03,quarterly,0,dividend_yield,,GS건설,건설_대형
006360,2025.06,quarterly,0,dividend_yield,,GS건설,건설_대형
006360,2025.09,quarterly,0,dividend_yield,,GS건설,건설_대형
006360,2025.12,quarterly,0,dividend_yield,2.54,GS건설,건설_대형
006360,2026.03,quarterly,1,dividend_yield,,GS건설,건설_대형
006360,2023.12,annual,0,payout_ratio,,GS건설,건설_대형
006360,2024.12,annual,0,payout_ratio,10.37,GS건설,건설_대형
006360,2025.12,annual,0,payout_ratio,45.39,GS건설,건설_대형
006360,2026.12,annual,1,payout_ratio,,GS건설,건설_대형
006360,2024.12,quarterly,0,payout_ratio,-72.98,GS건설,건설_대형
006360,2025.03,quarterly,0,payout_ratio,,GS건설,건설_대형
006360,2025.06,quarterly,0,payout_ratio,,GS건설,건설_대형
006360,2025.09,quarterly,0,payout_ratio,,GS건설,건설_대형
006360,2025.12,quarterly,0,payout_ratio,111.92,GS건설,건설_대형
006360,2026.03,quarterly,1,payout_ratio,,GS건설,건설_대형
375500,2023.12,annual,0,revenue,79911.0,DL이앤씨,건설_대형
375500,2024.12,annual,0,revenue,83184.0,DL이앤씨,건설_대형
375500,2025.12,annual,0,revenue,74024.0,DL이앤씨,건설_대형
375500,2026.12,annual,1,revenue,68982.0,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,revenue,24388.0,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,revenue,18082.0,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,revenue,19914.0,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,revenue,19070.0,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,revenue,16958.0,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,revenue,16588.0,DL이앤씨,건설_대형
375500,2023.12,annual,0,operating_profit,3307.0,DL이앤씨,건설_대형
375500,2024.12,annual,0,operating_profit,2709.0,DL이앤씨,건설_대형
375500,2025.12,annual,0,operating_profit,3870.0,DL이앤씨,건설_대형
375500,2026.12,annual,1,operating_profit,4614.0,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,operating_profit,941.0,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,operating_profit,810.0,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,operating_profit,1262.0,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,operating_profit,1168.0,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,operating_profit,630.0,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,operating_profit,1053.0,DL이앤씨,건설_대형
375500,2023.12,annual,0,net_profit,2022.0,DL이앤씨,건설_대형
375500,2024.12,annual,0,net_profit,2292.0,DL이앤씨,건설_대형
375500,2025.12,annual,0,net_profit,3702.0,DL이앤씨,건설_대형
375500,2026.12,annual,1,net_profit,3500.0,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,net_profit,1173.0,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,net_profit,302.0,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,net_profit,83.0,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,net_profit,1263.0,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,net_profit,2053.0,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,net_profit,810.0,DL이앤씨,건설_대형
375500,2023.12,annual,0,op_margin,4.14,DL이앤씨,건설_대형
375500,2024.12,annual,0,op_margin,3.26,DL이앤씨,건설_대형
375500,2025.12,annual,0,op_margin,5.23,DL이앤씨,건설_대형
375500,2026.12,annual,1,op_margin,6.69,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,op_margin,3.86,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,op_margin,4.48,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,op_margin,6.34,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,op_margin,6.12,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,op_margin,3.72,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,op_margin,6.35,DL이앤씨,건설_대형
375500,2023.12,annual,0,net_margin,2.53,DL이앤씨,건설_대형
375500,2024.12,annual,0,net_margin,2.76,DL이앤씨,건설_대형
375500,2025.12,annual,0,net_margin,5.0,DL이앤씨,건설_대형
375500,2026.12,annual,1,net_margin,5.07,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,net_margin,4.81,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,net_margin,1.67,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,net_margin,0.42,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,net_margin,6.62,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,net_margin,12.11,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,net_margin,4.88,DL이앤씨,건설_대형
375500,2023.12,annual,0,roe,4.12,DL이앤씨,건설_대형
375500,2024.12,annual,0,roe,4.77,DL이앤씨,건설_대형
375500,2025.12,annual,0,roe,7.34,DL이앤씨,건설_대형
375500,2026.12,annual,1,roe,6.46,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,roe,4.77,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,roe,4.83,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,roe,4.13,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,roe,5.7,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,roe,7.34,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,roe,,DL이앤씨,건설_대형
375500,2023.12,annual,0,debt_ratio,95.94,DL이앤씨,건설_대형
375500,2024.12,annual,0,debt_ratio,100.43,DL이앤씨,건설_대형
375500,2025.12,annual,0,debt_ratio,84.38,DL이앤씨,건설_대형
375500,2026.12,annual,1,debt_ratio,,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,debt_ratio,100.43,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,debt_ratio,102.85,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,debt_ratio,96.03,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,debt_ratio,98.38,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,debt_ratio,84.38,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,debt_ratio,,DL이앤씨,건설_대형
375500,2023.12,annual,0,quick_ratio,104.26,DL이앤씨,건설_대형
375500,2024.12,annual,0,quick_ratio,108.35,DL이앤씨,건설_대형
375500,2025.12,annual,0,quick_ratio,110.0,DL이앤씨,건설_대형
375500,2026.12,annual,1,quick_ratio,,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,quick_ratio,108.35,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,quick_ratio,110.18,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,quick_ratio,108.24,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,quick_ratio,104.67,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,quick_ratio,110.0,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,quick_ratio,,DL이앤씨,건설_대형
375500,2023.12,annual,0,retention,2254.32,DL이앤씨,건설_대형
375500,2024.12,annual,0,retention,2140.07,DL이앤씨,건설_대형
375500,2025.12,annual,0,retention,2291.41,DL이앤씨,건설_대형
375500,2026.12,annual,1,retention,,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,retention,2140.07,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,retention,2143.21,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,retention,2146.83,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,retention,2201.92,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,retention,2291.41,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,retention,,DL이앤씨,건설_대형
375500,2023.12,annual,0,eps,4377.0,DL이앤씨,건설_대형
375500,2024.12,annual,0,eps,5348.0,DL이앤씨,건설_대형
375500,2025.12,annual,0,eps,8625.0,DL이앤씨,건설_대형
375500,2026.12,annual,1,eps,8127.0,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,eps,2733.0,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,eps,705.0,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,eps,193.0,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,eps,2943.0,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,eps,4784.0,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,eps,2139.0,DL이앤씨,건설_대형
375500,2023.12,annual,0,per,8.24,DL이앤씨,건설_대형
375500,2024.12,annual,0,per,6.01,DL이앤씨,건설_대형
375500,2025.12,annual,0,per,4.77,DL이앤씨,건설_대형
375500,2026.12,annual,1,per,12.01,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,per,6.01,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,per,7.65,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,per,11.05,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,per,6.37,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,per,4.77,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,per,45.63,DL이앤씨,건설_대형
375500,2023.12,annual,0,bps,118957.0,DL이앤씨,건설_대형
375500,2024.12,annual,0,bps,114139.0,DL이앤씨,건설_대형
375500,2025.12,annual,0,bps,126050.0,DL이앤씨,건설_대형
375500,2026.12,annual,1,bps,133474.0,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,bps,114139.0,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,bps,116233.0,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,bps,117263.0,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,bps,120062.0,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,bps,126050.0,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,bps,,DL이앤씨,건설_대형
375500,2023.12,annual,0,pbr,0.3,DL이앤씨,건설_대형
375500,2024.12,annual,0,pbr,0.28,DL이앤씨,건설_대형
375500,2025.12,annual,0,pbr,0.33,DL이앤씨,건설_대형
375500,2026.12,annual,1,pbr,0.73,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,pbr,0.28,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,pbr,0.36,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,pbr,0.44,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,pbr,0.35,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,pbr,0.33,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,pbr,,DL이앤씨,건설_대형
375500,2023.12,annual,0,dps,500.0,DL이앤씨,건설_대형
375500,2024.12,annual,0,dps,540.0,DL이앤씨,건설_대형
375500,2025.12,annual,0,dps,890.0,DL이앤씨,건설_대형
375500,2026.12,annual,1,dps,888.0,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,dps,540.0,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,dps,,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,dps,,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,dps,,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,dps,890.0,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,dps,,DL이앤씨,건설_대형
375500,2023.12,annual,0,dividend_yield,1.39,DL이앤씨,건설_대형
375500,2024.12,annual,0,dividend_yield,1.68,DL이앤씨,건설_대형
375500,2025.12,annual,0,dividend_yield,2.16,DL이앤씨,건설_대형
375500,2026.12,annual,1,dividend_yield,,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,dividend_yield,1.68,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,dividend_yield,,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,dividend_yield,,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,dividend_yield,,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,dividend_yield,2.16,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,dividend_yield,,DL이앤씨,건설_대형
375500,2023.12,annual,0,payout_ratio,10.74,DL이앤씨,건설_대형
375500,2024.12,annual,0,payout_ratio,10.05,DL이앤씨,건설_대형
375500,2025.12,annual,0,payout_ratio,10.03,DL이앤씨,건설_대형
375500,2026.12,annual,1,payout_ratio,,DL이앤씨,건설_대형
375500,2024.12,quarterly,0,payout_ratio,19.63,DL이앤씨,건설_대형
375500,2025.03,quarterly,0,payout_ratio,,DL이앤씨,건설_대형
375500,2025.06,quarterly,0,payout_ratio,,DL이앤씨,건설_대형
375500,2025.09,quarterly,0,payout_ratio,,DL이앤씨,건설_대형
375500,2025.12,quarterly,0,payout_ratio,18.08,DL이앤씨,건설_대형
375500,2026.03,quarterly,1,payout_ratio,,DL이앤씨,건설_대형
009240,2023.12,annual,0,revenue,19669.0,한샘,건설자재_가구
009240,2024.12,annual,0,revenue,19084.0,한샘,건설자재_가구
009240,2025.12,annual,0,revenue,17445.0,한샘,건설자재_가구
009240,2026.12,annual,1,revenue,17321.0,한샘,건설자재_가구
009240,2024.12,quarterly,0,revenue,4904.0,한샘,건설자재_가구
009240,2025.03,quarterly,0,revenue,4434.0,한샘,건설자재_가구
009240,2025.06,quarterly,0,revenue,4594.0,한샘,건설자재_가구
009240,2025.09,quarterly,0,revenue,4414.0,한샘,건설자재_가구
009240,2025.12,quarterly,0,revenue,4003.0,한샘,건설자재_가구
009240,2026.03,quarterly,1,revenue,4256.0,한샘,건설자재_가구
009240,2023.12,annual,0,operating_profit,19.0,한샘,건설자재_가구
009240,2024.12,annual,0,operating_profit,312.0,한샘,건설자재_가구
009240,2025.12,annual,0,operating_profit,185.0,한샘,건설자재_가구
009240,2026.12,annual,1,operating_profit,284.0,한샘,건설자재_가구
009240,2024.12,quarterly,0,operating_profit,39.0,한샘,건설자재_가구
009240,2025.03,quarterly,0,operating_profit,64.0,한샘,건설자재_가구
009240,2025.06,quarterly,0,operating_profit,23.0,한샘,건설자재_가구
009240,2025.09,quarterly,0,operating_profit,68.0,한샘,건설자재_가구
009240,2025.12,quarterly,0,operating_profit,30.0,한샘,건설자재_가구
009240,2026.03,quarterly,1,operating_profit,61.0,한샘,건설자재_가구
009240,2023.12,annual,0,net_profit,-622.0,한샘,건설자재_가구
009240,2024.12,annual,0,net_profit,1511.0,한샘,건설자재_가구
009240,2025.12,annual,0,net_profit,463.0,한샘,건설자재_가구
009240,2026.12,annual,1,net_profit,235.0,한샘,건설자재_가구
009240,2024.12,quarterly,0,net_profit,-40.0,한샘,건설자재_가구
009240,2025.03,quarterly,0,net_profit,96.0,한샘,건설자재_가구
009240,2025.06,quarterly,0,net_profit,322.0,한샘,건설자재_가구
009240,2025.09,quarterly,0,net_profit,-1.0,한샘,건설자재_가구
009240,2025.12,quarterly,0,net_profit,46.0,한샘,건설자재_가구
009240,2026.03,quarterly,1,net_profit,54.0,한샘,건설자재_가구
009240,2023.12,annual,0,op_margin,0.1,한샘,건설자재_가구
009240,2024.12,annual,0,op_margin,1.64,한샘,건설자재_가구
009240,2025.12,annual,0,op_margin,1.06,한샘,건설자재_가구
009240,2026.12,annual,1,op_margin,1.64,한샘,건설자재_가구
009240,2024.12,quarterly,0,op_margin,0.79,한샘,건설자재_가구
009240,2025.03,quarterly,0,op_margin,1.45,한샘,건설자재_가구
009240,2025.06,quarterly,0,op_margin,0.49,한샘,건설자재_가구
009240,2025.09,quarterly,0,op_margin,1.55,한샘,건설자재_가구
009240,2025.12,quarterly,0,op_margin,0.74,한샘,건설자재_가구
009240,2026.03,quarterly,1,op_margin,1.44,한샘,건설자재_가구
009240,2023.12,annual,0,net_margin,-3.16,한샘,건설자재_가구
009240,2024.12,annual,0,net_margin,7.92,한샘,건설자재_가구
009240,2025.12,annual,0,net_margin,2.65,한샘,건설자재_가구
009240,2026.12,annual,1,net_margin,1.36,한샘,건설자재_가구
009240,2024.12,quarterly,0,net_margin,-0.81,한샘,건설자재_가구
009240,2025.03,quarterly,0,net_margin,2.16,한샘,건설자재_가구
009240,2025.06,quarterly,0,net_margin,7.0,한샘,건설자재_가구
009240,2025.09,quarterly,0,net_margin,-0.01,한샘,건설자재_가구
009240,2025.12,quarterly,0,net_margin,1.15,한샘,건설자재_가구
009240,2026.03,quarterly,1,net_margin,1.27,한샘,건설자재_가구
009240,2023.12,annual,0,roe,-15.77,한샘,건설자재_가구
009240,2024.12,annual,0,roe,43.59,한샘,건설자재_가구
009240,2025.12,annual,0,roe,12.34,한샘,건설자재_가구
009240,2026.12,annual,1,roe,5.92,한샘,건설자재_가구
009240,2024.12,quarterly,0,roe,43.59,한샘,건설자재_가구
009240,2025.03,quarterly,0,roe,29.81,한샘,건설자재_가구
009240,2025.06,quarterly,0,roe,33.26,한샘,건설자재_가구
009240,2025.09,quarterly,0,roe,8.83,한샘,건설자재_가구
009240,2025.12,quarterly,0,roe,12.34,한샘,건설자재_가구
009240,2026.03,quarterly,1,roe,,한샘,건설자재_가구
009240,2023.12,annual,0,debt_ratio,206.77,한샘,건설자재_가구
009240,2024.12,annual,0,debt_ratio,204.35,한샘,건설자재_가구
009240,2025.12,annual,0,debt_ratio,148.39,한샘,건설자재_가구
009240,2026.12,annual,1,debt_ratio,,한샘,건설자재_가구
009240,2024.12,quarterly,0,debt_ratio,204.35,한샘,건설자재_가구
009240,2025.03,quarterly,0,debt_ratio,185.15,한샘,건설자재_가구
009240,2025.06,quarterly,0,debt_ratio,169.66,한샘,건설자재_가구
009240,2025.09,quarterly,0,debt_ratio,165.49,한샘,건설자재_가구
009240,2025.12,quarterly,0,debt_ratio,148.39,한샘,건설자재_가구
009240,2026.03,quarterly,1,debt_ratio,,한샘,건설자재_가구
009240,2023.12,annual,0,quick_ratio,48.97,한샘,건설자재_가구
009240,2024.12,annual,0,quick_ratio,86.25,한샘,건설자재_가구
009240,2025.12,annual,0,quick_ratio,103.92,한샘,건설자재_가구
009240,2026.12,annual,1,quick_ratio,,한샘,건설자재_가구
009240,2024.12,quarterly,0,quick_ratio,86.25,한샘,건설자재_가구
009240,2025.03,quarterly,0,quick_ratio,83.26,한샘,건설자재_가구
009240,2025.06,quarterly,0,quick_ratio,90.96,한샘,건설자재_가구
009240,2025.09,quarterly,0,quick_ratio,99.05,한샘,건설자재_가구
009240,2025.12,quarterly,0,quick_ratio,103.92,한샘,건설자재_가구
009240,2026.03,quarterly,1,quick_ratio,,한샘,건설자재_가구
009240,2023.12,annual,0,retention,2515.48,한샘,건설자재_가구
009240,2024.12,annual,0,retention,2540.22,한샘,건설자재_가구
009240,2025.12,annual,0,retention,2768.07,한샘,건설자재_가구
009240,2026.12,annual,1,retention,,한샘,건설자재_가구
009240,2024.12,quarterly,0,retention,2540.22,한샘,건설자재_가구
009240,2025.03,quarterly,0,retention,2580.99,한샘,건설자재_가구
009240,2025.06,quarterly,0,retention,2717.62,한샘,건설자재_가구
009240,2025.09,quarterly,0,retention,2717.39,한샘,건설자재_가구
009240,2025.12,quarterly,0,retention,2768.07,한샘,건설자재_가구
009240,2026.03,quarterly,1,retention,,한샘,건설자재_가구
009240,2023.12,annual,0,eps,-2641.0,한샘,건설자재_가구
009240,2024.12,annual,0,eps,6422.0,한샘,건설자재_가구
009240,2025.12,annual,0,eps,1967.0,한샘,건설자재_가구
009240,2026.12,annual,1,eps,999.0,한샘,건설자재_가구
009240,2024.12,quarterly,0,eps,-168.0,한샘,건설자재_가구
009240,2025.03,quarterly,0,eps,408.0,한샘,건설자재_가구
009240,2025.06,quarterly,0,eps,1366.0,한샘,건설자재_가구
009240,2025.09,quarterly,0,eps,-2.0,한샘,건설자재_가구
009240,2025.12,quarterly,0,eps,195.0,한샘,건설자재_가구
009240,2026.03,quarterly,1,eps,119.0,한샘,건설자재_가구
009240,2023.12,annual,0,per,-20.26,한샘,건설자재_가구
009240,2024.12,annual,0,per,7.4,한샘,건설자재_가구
009240,2025.12,annual,0,per,23.47,한샘,건설자재_가구
009240,2026.12,annual,1,per,38.78,한샘,건설자재_가구
009240,2024.12,quarterly,0,per,7.4,한샘,건설자재_가구
009240,2025.03,quarterly,0,per,8.57,한샘,건설자재_가구
009240,2025.06,quarterly,0,per,8.29,한샘,건설자재_가구
009240,2025.09,quarterly,0,per,28.26,한샘,건설자재_가구
009240,2025.12,quarterly,0,per,23.47,한샘,건설자재_가구
009240,2026.03,quarterly,1,per,325.69,한샘,건설자재_가구
009240,2023.12,annual,0,bps,20648.0,한샘,건설자재_가구
009240,2024.12,annual,0,bps,21124.0,한샘,건설자재_가구
009240,2025.12,annual,0,bps,24081.0,한샘,건설자재_가구
009240,2026.12,annual,1,bps,23786.0,한샘,건설자재_가구
009240,2024.12,quarterly,0,bps,21124.0,한샘,건설자재_가구
009240,2025.03,quarterly,0,bps,21709.0,한샘,건설자재_가구
009240,2025.06,quarterly,0,bps,23615.0,한샘,건설자재_가구
009240,2025.09,quarterly,0,bps,23668.0,한샘,건설자재_가구
009240,2025.12,quarterly,0,bps,24081.0,한샘,건설자재_가구
009240,2026.03,quarterly,1,bps,,한샘,건설자재_가구
009240,2023.12,annual,0,pbr,2.59,한샘,건설자재_가구
009240,2024.12,annual,0,pbr,2.25,한샘,건설자재_가구
009240,2025.12,annual,0,pbr,1.92,한샘,건설자재_가구
009240,2026.12,annual,1,pbr,1.63,한샘,건설자재_가구
009240,2024.12,quarterly,0,pbr,2.25,한샘,건설자재_가구
009240,2025.03,quarterly,0,pbr,1.88,한샘,건설자재_가구
009240,2025.06,quarterly,0,pbr,1.95,한샘,건설자재_가구
009240,2025.09,quarterly,0,pbr,1.91,한샘,건설자재_가구
009240,2025.12,quarterly,0,pbr,1.92,한샘,건설자재_가구
009240,2026.03,quarterly,1,pbr,,한샘,건설자재_가구
009240,2023.12,annual,0,dps,4500.0,한샘,건설자재_가구
009240,2024.12,annual,0,dps,8530.0,한샘,건설자재_가구
009240,2025.12,annual,0,dps,,한샘,건설자재_가구
009240,2026.12,annual,1,dps,1528.0,한샘,건설자재_가구
009240,2024.12,quarterly,0,dps,,한샘,건설자재_가구
009240,2025.03,quarterly,0,dps,,한샘,건설자재_가구
009240,2025.06,quarterly,0,dps,,한샘,건설자재_가구
009240,2025.09,quarterly,0,dps,,한샘,건설자재_가구
009240,2025.12,quarterly,0,dps,,한샘,건설자재_가구
009240,2026.03,quarterly,1,dps,,한샘,건설자재_가구
009240,2023.12,annual,0,dividend_yield,8.41,한샘,건설자재_가구
009240,2024.12,annual,0,dividend_yield,17.94,한샘,건설자재_가구
009240,2025.12,annual,0,dividend_yield,,한샘,건설자재_가구
009240,2026.12,annual,1,dividend_yield,,한샘,건설자재_가구
009240,2024.12,quarterly,0,dividend_yield,,한샘,건설자재_가구
009240,2025.03,quarterly,0,dividend_yield,,한샘,건설자재_가구
009240,2025.06,quarterly,0,dividend_yield,,한샘,건설자재_가구
009240,2025.09,quarterly,0,dividend_yield,,한샘,건설자재_가구
009240,2025.12,quarterly,0,dividend_yield,,한샘,건설자재_가구
009240,2026.03,quarterly,1,dividend_yield,,한샘,건설자재_가구
