ticker,name,updated,actual_period,est_period,q_period,q_est_period,per,pbr,eps,bps,roe,op_margin,net_margin,dividend_yield,payout_ratio,debt_ratio,revenue,operating_profit,net_profit,per_est,pbr_est,eps_est,bps_est,roe_est,op_margin_est,net_margin_est,dividend_yield_est,payout_ratio_est,debt_ratio_est,revenue_est,operating_profit_est,net_profit_est,per_q,pbr_q,eps_q,bps_q,roe_q,op_margin_q,net_margin_q,dividend_yield_q,payout_ratio_q,debt_ratio_q,revenue_q,operating_profit_q,net_profit_q,per_q_est,pbr_q_est,eps_q_est,bps_q_est,roe_q_est,op_margin_q_est,net_margin_q_est,dividend_yield_q_est,payout_ratio_q_est,debt_ratio_q_est,revenue_q_est,operating_profit_q_est,net_profit_q_est
026040,제이에스티나,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,28.37,1.05,111.0,2999.0,4.26,0.98,2.53,3.18,82.91,21.8,722.0,7.0,18.0,,,,,,,,,,,,,,28.37,1.05,54.0,2999.0,4.26,1.0,4.71,3.18,168.68,21.8,191.0,2.0,9.0,,,,,,,,,,,,,
091590,남화토건,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.34,0.28,931.0,14580.0,6.57,5.16,15.18,2.47,10.74,12.77,727.0,38.0,110.0,,,,,,,,,,,,,,4.34,0.28,731.0,14580.0,6.57,11.73,37.25,2.47,13.67,12.77,233.0,27.0,87.0,,,,,,,,,,,,,
093240,형지엘리트,2026-04-26 17:50,2025.06,2026.06,2025.12,2026.03,-92.09,1.43,-33.0,2110.0,-1.56,3.98,-0.78,,,107.45,1667.0,66.0,-13.0,,,,,,,,,,,,,,15.82,0.76,2.0,2229.0,5.18,-0.41,0.22,,,97.72,435.0,-2.0,1.0,,,,,,,,,,,,,
033240,자화전자,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,11.95,1.19,2150.0,21665.0,11.15,4.95,5.55,,,74.93,8489.0,420.0,471.0,15.16,1.89,3106.0,24946.0,14.05,8.19,6.61,,,,10168.0,833.0,672.0,11.95,1.19,1571.0,21665.0,11.15,10.13,12.95,,,74.93,2640.0,267.0,342.0,51.16,,921.0,,,9.84,7.68,,,,2603.0,256.0,200.0
014990,인디에프,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-609.28,1.72,-1.0,505.0,-0.28,1.14,-0.1,,,205.48,1046.0,12.0,-1.0,,,,,,,,,,,,,,-609.28,1.72,46.0,505.0,-0.28,9.39,11.38,,,205.48,304.0,29.0,35.0,,,,,,,,,,,,,
418620,E8,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.97,2.06,-770.0,735.0,-103.48,-679.32,-690.25,,,76.93,17.0,-112.0,-114.0,,,,,,,,,,,,,,-1.97,2.06,-192.0,735.0,-103.48,-1160.3,-1088.15,,,76.93,3.0,-32.0,-30.0,,,,,,,,,,,,,
193250,링크드,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-9.71,0.45,-42.0,918.0,-4.44,-68.96,-28.54,,,20.08,105.0,-72.0,-30.0,,,,,,,,,,,,,,-9.71,0.45,149.0,918.0,-4.44,-54.87,269.02,,,20.08,35.0,-19.0,93.0,,,,,,,,,,,,,
445090,에이직랜드,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-11.71,5.62,-2443.0,5085.0,-38.05,-37.85,-36.45,,,299.71,728.0,-276.0,-266.0,,,,,,,,,,,,,,-11.71,5.62,-645.0,5085.0,-38.05,-37.9,-26.77,,,299.71,262.0,-99.0,-70.0,,,,,,,,,,,,,
003960,사조대림,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.34,0.51,-8577.0,72933.0,-11.62,2.71,-2.1,0.67,-2.84,174.7,34998.0,947.0,-736.0,,,,,,,,,,,,,,-4.34,0.51,-14022.0,72933.0,-11.62,1.9,-14.92,0.67,-1.74,174.7,8486.0,161.0,-1266.0,,,,,,,,,,,,,
011150,CJ씨푸드,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,36.49,1.17,78.0,2447.0,3.29,-0.47,1.47,,,91.52,1921.0,-9.0,28.0,,,,,,,,,,,,,,36.49,1.17,63.0,2447.0,3.29,4.64,4.8,,,91.52,477.0,22.0,23.0,,,,,,,,,,,,,
003680,한성기업,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,204.73,0.46,27.0,11921.0,0.25,1.83,0.05,,,262.0,3184.0,58.0,2.0,,,,,,,,,,,,,,204.73,0.46,40.0,11921.0,0.25,-0.34,0.3,,,262.0,823.0,-3.0,2.0,,,,,,,,,,,,,
488280,에스투더블유,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-53.03,13.69,-560.0,2170.0,-38.28,-55.91,-52.44,,,31.94,101.0,-56.0,-53.0,116.76,9.88,163.0,1922.0,7.99,11.95,8.05,,,,218.0,26.0,18.0,-52.79,13.69,-29.0,2170.0,-38.45,-13.01,-8.4,,,31.94,37.0,-5.0,-3.0,,,,,,,,,,,,,
136540,윈스테크넷,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.57,0.66,1499.0,17215.0,10.18,21.46,18.67,7.05,46.7,13.38,986.0,212.0,184.0,,,,,,,,,,,,,,7.6,0.66,641.0,17215.0,10.15,26.2,19.57,7.05,109.27,13.38,402.0,105.0,79.0,,,,,,,,,,,,,
226400,오스테오닉,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,17.14,1.85,363.0,3363.0,11.83,19.53,16.52,,,48.61,454.0,89.0,75.0,,,,,,,,,,,,,,17.14,1.85,181.0,3363.0,11.83,18.4,28.73,,,48.61,130.0,24.0,37.0,,,,,,,,,,,,,
039840,디오,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-181.08,1.18,-93.0,14316.0,-0.69,6.16,-0.83,,,71.36,1641.0,101.0,-14.0,11.48,1.06,1519.0,16489.0,10.19,12.9,10.38,,,,1989.0,257.0,206.0,-181.08,1.18,106.0,14316.0,-0.69,3.02,3.26,,,71.36,467.0,14.0,15.0,121.59,,134.0,,,5.3,,,,,434.0,23.0,
450330,하스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,32.34,1.11,194.0,5666.0,3.37,5.44,9.33,0.96,30.44,18.26,166.0,9.0,15.0,,,,,,,,,,,,,,32.34,1.11,124.0,5666.0,3.37,8.64,26.65,0.96,46.33,18.26,38.0,3.0,10.0,,,,,,,,,,,,,
261200,덴티스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.75,1.45,-898.0,2938.0,-27.9,-9.12,-14.42,,,356.64,1142.0,-104.0,-165.0,,,,,,,,,,,,,,-4.75,1.45,-514.0,2938.0,-27.9,-41.98,-38.32,,,356.64,228.0,-96.0,-87.0,,,,,,,,,,,,,
228670,레이,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,33.67,1.38,201.0,4896.0,4.19,-8.79,0.42,,,157.02,1113.0,-98.0,5.0,,,,,,,,,,,,,,33.67,1.38,-627.0,4896.0,4.19,-28.73,-41.64,,,157.02,290.0,-83.0,-121.0,,,,,,,,,,,,,
448900,한국피아이엠,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4673.29,4.62,-9.0,9488.0,-0.11,3.94,-0.15,,,50.76,369.0,15.0,-1.0,191.56,,479.0,,,11.89,,,,,450.0,54.0,,-4673.29,4.62,165.0,9488.0,-0.11,6.7,12.14,,,50.76,82.0,5.0,10.0,,,,,,,,,,,,,
214330,금호에이치티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.94,0.38,-108.0,1400.0,-7.94,1.62,-6.04,,,42.53,3854.0,62.0,-233.0,,,,,,,,,,,,,,-4.94,0.38,-97.0,1400.0,-7.94,2.16,-22.12,,,42.53,952.0,21.0,-211.0,,,,,,,,,,,,,
138070,신진에스엠,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-96.91,0.46,-22.0,4577.0,-0.49,-0.7,-0.76,1.43,-132.62,32.66,544.0,-4.0,-4.0,,,,,,,,,,,,,,-96.91,0.46,-13.0,4577.0,-0.49,-3.27,-1.75,1.43,-220.05,32.66,137.0,-4.0,-2.0,,,,,,,,,,,,,
200880,서연이화,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.86,0.3,2220.0,43348.0,5.28,3.59,1.36,1.92,11.26,159.97,45052.0,1618.0,611.0,,,,,,,,,,,,,,5.86,0.3,-65.0,43348.0,5.28,1.85,-0.04,1.92,-385.36,159.97,11429.0,212.0,-5.0,,,,,,,,,,,,,
452400,이닉스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,420.57,0.84,27.0,13584.0,0.2,-0.82,0.19,2.15,175.29,16.8,1226.0,-10.0,2.0,,,,,,,,,,,,,,420.57,0.84,-63.0,13584.0,0.2,-4.7,-2.17,2.15,19320.77,16.8,264.0,-12.0,-6.0,,,,,,,,,,,,,
243840,신흥에스이씨,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-37.75,0.62,-128.0,7821.0,-1.63,1.45,-1.42,1.29,13.6,147.5,4082.0,59.0,-58.0,47.56,1.33,217.0,7732.0,2.79,4.43,1.94,,,,5038.0,223.0,98.0,-37.75,0.62,174.0,7821.0,-1.63,5.28,7.71,1.29,32.19,147.5,1019.0,54.0,79.0,,,,,,2.96,,,,,1181.0,35.0,
417010,나노팀,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,144.0,2.95,50.0,2423.0,2.13,-1.24,2.47,,,140.69,403.0,-5.0,10.0,,,,,,,,,,,,,,144.0,2.95,92.0,2423.0,2.13,-1.79,18.46,,,140.69,101.0,-2.0,19.0,,,,,,,,,,,,,
452190,한빛레이저,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,45.36,3.62,104.0,1311.0,8.3,8.09,10.05,,,36.17,242.0,20.0,24.0,,,,,,,,,,,,,,45.36,3.62,124.0,1311.0,8.3,25.47,28.47,,,36.17,102.0,26.0,29.0,,,,,,,,,,,,,
419050,삼기에너지솔루션즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-10.8,1.5,-156.0,1122.0,-12.89,3.77,-7.68,,,214.31,1442.0,54.0,-111.0,,,,,,,,,,,,,,-10.8,1.5,-171.0,1122.0,-12.89,-7.81,-31.14,,,214.31,396.0,-31.0,-123.0,,,,,,,,,,,,,
432470,케이엔에스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-74.74,1.48,-127.0,6412.0,-2.0,-3.79,-2.54,,,57.72,412.0,-16.0,-10.0,,,,,,,,,,,,,,-74.74,1.48,-377.0,6412.0,-2.0,-51.28,-54.02,,,57.72,61.0,-31.0,-33.0,,,,,,,,,,,,,
105550,엣지파운드리,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.49,0.87,208.0,1792.0,15.29,-42.7,43.13,,,37.88,364.0,-155.0,157.0,,,,,,,,,,,,,,7.49,0.87,34.0,1792.0,15.29,-48.84,31.29,,,37.88,86.0,-42.0,27.0,,,,,,,,,,,,,
225190,LK삼양,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.25,2.89,-321.0,472.0,-60.81,-78.72,-86.82,1.15,-33.8,36.07,214.0,-169.0,-186.0,,,,,,,,,,,,,,-4.25,2.89,-202.0,472.0,-60.81,-172.91,-249.1,,,36.07,51.0,-88.0,-126.0,,,,,,,,,,,,,
001530,DI동일,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-42.54,0.79,-462.0,25027.0,-1.8,-0.26,-1.66,0.48,-20.27,96.89,6014.0,-15.0,-100.0,57.41,1.27,560.0,25298.0,2.23,1.79,1.7,,,,6888.0,123.0,117.0,-42.54,0.79,-144.0,25027.0,-1.8,-2.29,-2.15,0.48,-66.32,96.89,1377.0,-32.0,-30.0,,,,,,,,,,,,,
000050,경방,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.42,0.3,1728.0,31241.0,6.03,11.15,11.49,1.71,8.78,54.67,4125.0,460.0,474.0,,,,,,,,,,,,,,5.42,0.3,661.0,31241.0,6.03,16.02,15.34,1.71,22.94,54.67,1182.0,189.0,181.0,,,,,,,,,,,,,
010780,아이에스동서,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-13.1,0.56,-1782.0,41857.0,-4.13,5.52,-5.82,2.14,-27.62,143.29,12344.0,681.0,-718.0,14.03,0.63,1982.0,43834.0,4.7,10.58,4.58,,,,13448.0,1423.0,615.0,-13.1,0.56,-2136.0,41857.0,-4.13,-8.22,-23.93,2.14,-23.05,143.29,3290.0,-270.0,-787.0,46.36,,600.0,,,8.91,6.25,,,,3018.0,269.0,188.0
005800,신영와코루,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,23.67,0.38,697.0,43200.0,1.66,0.7,3.39,1.06,25.1,9.86,1852.0,13.0,63.0,,,,,,,,,,,,,,23.67,0.38,-378.0,43200.0,1.66,-9.96,-10.15,1.06,-46.29,9.86,335.0,-33.0,-34.0,,,,,,,,,,,,,
006040,동원산업,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.76,0.52,8795.0,79917.0,11.61,5.39,4.04,2.74,13.83,110.1,95837.0,5161.0,3871.0,6.6,0.47,5882.0,81733.0,7.28,5.56,2.92,,,,99643.0,5544.0,2913.0,4.76,0.52,2720.0,79917.0,11.61,4.72,5.3,1.43,22.06,110.1,23192.0,1095.0,1228.0,22.57,,1719.0,,,5.34,,,,,24658.0,1316.0,
003380,하림지주,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.18,0.32,2051.0,33251.0,7.29,6.71,3.89,1.13,5.41,170.94,132149.0,8874.0,5138.0,,,,,,,,,,,,,,5.18,0.32,-10.0,33251.0,7.29,5.11,1.21,1.13,-1145.16,170.94,33945.0,1735.0,412.0,,,,,,,,,,,,,
038500,삼표시멘트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,13.2,0.68,378.0,7323.0,5.29,11.31,6.03,2.42,31.83,84.0,6769.0,766.0,408.0,,,,,,,,,,,,,,13.2,0.68,219.0,7323.0,5.29,17.38,12.37,2.42,54.92,84.0,1912.0,332.0,236.0,,,,,,,,,,,,,
003610,방림,2026-04-26 17:50,2025.09,2026.09,2025.12,2026.03,30.06,0.88,164.0,5603.0,3.64,0.92,5.31,1.42,33.49,26.82,1225.0,11.0,65.0,,,,,,,,,,,,,,50.52,1.02,64.0,5624.0,2.5,0.54,8.12,1.42,85.51,40.63,312.0,2.0,25.0,,,,,,,,,,,,,
053580,웹케시,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.67,1.1,914.0,8851.0,11.65,18.12,16.76,2.05,20.17,18.19,744.0,135.0,125.0,8.93,0.97,1067.0,9805.0,11.94,19.55,17.44,,,,803.0,157.0,140.0,9.96,1.1,321.0,8851.0,12.48,16.33,23.64,2.05,57.4,18.19,185.0,30.0,44.0,40.59,,235.0,,,19.19,16.16,,,,198.0,38.0,32.0
263750,펄어비스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-285.55,2.87,-131.0,13011.0,-1.05,-4.05,-2.3,,,43.8,3656.0,-148.0,-84.0,14.83,3.35,3844.0,17013.0,26.79,34.51,29.76,,,,8397.0,2898.0,2499.0,-285.55,2.87,-237.0,13011.0,-1.05,-8.8,-15.93,,,43.8,955.0,-84.0,-152.0,36.55,,1560.0,,,42.86,29.88,,,,2916.0,1250.0,871.0
101730,위메이드맥스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-14.46,1.11,-426.0,5563.0,-7.42,-32.75,-24.04,,,22.28,1488.0,-487.0,-358.0,,,,,,,,,,,,,,-14.46,1.11,-129.0,5563.0,-7.42,-58.64,-36.69,,,22.28,305.0,-179.0,-112.0,,,,,,,,,,,,,
042940,상지건설,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.41,0.84,-2263.0,14581.0,-14.41,-36.78,-72.51,,,116.4,186.0,-68.0,-135.0,,,,,,,,,,,,,,-5.41,0.84,-927.0,14581.0,-14.41,8.8,-118.0,,,116.4,54.0,5.0,-63.0,,,,,,,,,,,,,
013120,동원개발,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,9.68,0.24,288.0,11867.0,2.49,4.41,6.75,3.23,30.7,40.2,3873.0,171.0,261.0,,,,,,,,,,,,,,9.68,0.24,61.0,11867.0,2.49,4.02,5.98,3.23,144.51,40.2,939.0,38.0,56.0,,,,,,,,,,,,,
013700,까뮤이앤씨,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.67,0.66,336.0,1881.0,19.4,8.02,6.73,2.43,8.92,165.46,2975.0,238.0,200.0,,,,,,,,,,,,,,3.67,0.66,142.0,1881.0,19.39,5.42,7.36,2.03,17.56,165.46,1156.0,63.0,85.0,,,,,,,,,,,,,
016250,SGC E&C,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.16,0.24,-12847.0,61780.0,-18.8,3.93,-5.58,3.94,-5.5,310.67,13420.0,528.0,-748.0,,,,,,,,,,,,,,-1.16,0.24,-8664.0,61780.0,-18.8,4.18,-15.61,3.94,-7.73,310.67,3502.0,146.0,-547.0,,,,,,,,,,,,,
013580,계룡건설,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,1.82,0.19,11193.0,106029.0,11.1,5.78,3.39,3.44,6.25,225.45,28874.0,1669.0,979.0,,,,,,,,,,,,,,1.82,0.19,4139.0,106029.0,11.1,5.84,4.2,3.44,16.89,225.45,8231.0,481.0,346.0,,,,,,,,,,,,,
025950,동신건설,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,1138.31,1.72,18.0,11585.0,0.15,-6.61,0.44,0.75,553.99,12.93,334.0,-22.0,1.0,,,,,,,,,,,,,,1138.31,1.72,153.0,11585.0,0.15,6.17,15.44,0.75,63.59,12.93,83.0,5.0,13.0,,,,,,,,,,,,,
007680,대원,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-7.02,0.21,-629.0,21025.0,-2.99,-12.27,-7.58,4.53,-31.29,82.42,1121.0,-138.0,-85.0,,,,,,,,,,,,,,-7.02,0.21,-58.0,21025.0,-2.99,-5.59,-2.77,4.53,-340.29,82.42,285.0,-16.0,-8.0,,,,,,,,,,,,,
013360,일성건설,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,32.03,1.64,69.0,1354.0,5.36,2.29,0.83,,,415.75,4527.0,104.0,37.0,,,,,,,,,,,,,,32.03,1.64,55.0,1354.0,5.36,1.64,2.62,,,415.75,1125.0,18.0,30.0,,,,,,,,,,,,,
017000,신원종합개발,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.75,0.32,416.0,10013.0,4.43,4.07,2.3,,,98.14,2113.0,86.0,49.0,,,,,,,,,,,,,,7.75,0.32,-207.0,10013.0,4.43,2.2,-3.46,,,98.14,698.0,15.0,-24.0,,,,,,,,,,,,,
010960,삼호개발,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.77,0.34,757.0,10609.0,8.08,3.54,4.57,5.54,24.26,51.8,4097.0,145.0,187.0,,,,,,,,,,,,,,4.77,0.34,72.0,10609.0,8.08,1.49,1.56,5.54,262.54,51.8,1113.0,17.0,17.0,,,,,,,,,,,,,
021320,KCC건설,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,2.63,0.2,2121.0,27706.0,8.56,4.82,2.48,3.58,8.79,186.49,18334.0,883.0,454.0,,,,,,,,,,,,,,2.63,0.2,370.0,27706.0,8.56,2.6,1.77,3.58,50.39,186.49,4467.0,116.0,79.0,,,,,,,,,,,,,
002780,진흥기업,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.85,0.45,-194.0,1644.0,-11.14,-3.99,-4.92,,,133.72,5764.0,-230.0,-284.0,,,,,,,,,,,,,,-3.85,0.45,-183.0,1644.0,-11.14,-14.28,-14.34,,,133.72,1870.0,-267.0,-268.0,,,,,,,,,,,,,
020180,대신정보통신,2026-04-26 17:50,2025.03,2026.03,2025.12,2026.03,7.86,1.16,149.0,1013.0,15.66,4.49,2.83,2.56,20.09,248.22,2029.0,91.0,57.0,,,,,,,,,,,,,,2.76,0.75,363.0,1359.0,30.98,12.49,10.56,2.56,-409.51,200.5,1320.0,165.0,139.0,,,,,,,,,,,,,
009190,대양금속,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.68,0.72,169.0,1789.0,9.87,2.51,4.21,,,44.32,2235.0,56.0,94.0,,,,,,,,,,,,,,-6.25,0.72,101.0,1789.0,-14.97,3.06,10.33,,,44.32,549.0,17.0,57.0,,,,,,,,,,,,,
263770,유에스티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,18.45,0.54,103.0,3521.0,2.97,4.02,4.22,3.15,57.72,5.9,580.0,23.0,24.0,,,,,,,,,,,,,,18.68,0.54,0.0,3521.0,2.93,-0.44,0.06,3.15,16372.72,5.9,145.0,-1.0,0.0,,,,,,,,,,,,,
450080,에코프로머티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,159.36,3.44,327.0,15125.0,2.56,-16.65,6.14,,14.19,51.05,3925.0,-654.0,241.0,96.52,7.23,859.0,11467.0,6.46,10.53,8.83,,,,10222.0,1076.0,903.0,159.36,3.44,-1283.0,15125.0,2.56,2.9,-83.9,,-3.54,51.05,1152.0,33.0,-967.0,,,,,,,,,,,,,
317770,엑스페릭스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.32,1.14,-646.0,2444.0,-28.23,-6.55,-95.08,,,35.07,215.0,-14.0,-204.0,,,,,,,,,,,,,,-4.39,1.14,-114.0,2444.0,-27.8,14.95,-61.5,,,35.07,70.0,11.0,-43.0,,,,,,,,,,,,,
096250,와이즈넛,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,84.06,2.19,134.0,5170.0,2.94,0.33,5.05,0.75,63.51,9.33,347.0,1.0,18.0,,,,,,,,,,,,,,84.06,2.19,165.0,5170.0,2.94,17.36,17.48,0.75,51.43,9.33,124.0,21.0,22.0,,,,,,,,,,,,,
389140,포바이포,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-8.99,2.67,-831.0,2799.0,-29.76,-21.94,-32.51,,,88.57,337.0,-74.0,-110.0,,,,,,,,,,,,,,-8.99,2.67,-377.0,2799.0,-29.76,-28.41,-54.49,,,88.57,93.0,-27.0,-51.0,,,,,,,,,,,,,
139670,키네마스터,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.79,1.45,241.0,1790.0,14.44,7.55,27.85,,,8.74,123.0,9.0,34.0,,,,,,,,,,,,,,10.79,1.45,-3.0,1790.0,14.44,7.56,-1.59,,,8.74,30.0,2.0,-0.0,,,,,,,,,,,,,
058970,엠로,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,156.96,4.83,238.0,7728.0,3.19,1.08,3.02,,,18.66,840.0,9.0,25.0,,,,,,,,,,,,,,156.96,4.83,34.0,7728.0,3.19,-2.6,1.63,,,18.66,200.0,-5.0,3.0,,,,,,,,,,,,,
065370,위세아이텍,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,28.12,1.24,197.0,4468.0,4.71,2.05,3.8,2.71,71.24,115.24,383.0,8.0,15.0,,,,,,,,,,,,,,28.12,1.24,170.0,4468.0,4.71,1.38,8.13,2.71,82.49,115.24,155.0,2.0,13.0,,,,,,,,,,,,,
099390,브레인즈컴퍼니,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.64,0.76,619.0,7049.0,9.81,8.41,18.17,3.18,25.43,11.09,251.0,21.0,46.0,,,,,,,,,,,,,,8.64,0.76,610.0,7049.0,9.81,40.04,42.39,3.18,25.81,11.09,118.0,47.0,50.0,,,,,,,,,,,,,
039560,다산네트웍스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-17.51,0.47,-181.0,6733.0,-2.72,7.1,0.77,0.63,-11.47,79.14,5418.0,385.0,42.0,,,,,,,,,,,,,,-17.51,0.47,-889.0,6733.0,-2.72,3.81,-21.4,0.63,-2.34,79.14,1564.0,60.0,-335.0,,,,,,,,,,,,,
153460,네이블,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,18.51,1.29,386.0,5530.0,7.33,13.61,13.13,,,13.38,192.0,26.0,25.0,,,,,,,,,,,,,,18.51,1.29,155.0,5530.0,7.33,19.35,13.68,,,13.38,74.0,14.0,10.0,,,,,,,,,,,,,
006920,모헨즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-13.57,1.18,-241.0,2772.0,-8.74,-3.65,-4.32,,,55.59,812.0,-30.0,-35.0,,,,,,,,,,,,,,-13.57,1.18,-166.0,2772.0,-8.74,-8.07,-11.06,,,55.59,218.0,-18.0,-24.0,,,,,,,,,,,,,
004980,성신양회,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,9.23,0.4,1029.0,23623.0,4.49,3.59,2.14,3.68,33.61,120.49,12163.0,437.0,260.0,,,,,,,,,,,,,,9.23,0.4,476.0,23623.0,4.49,4.46,3.58,3.68,72.71,120.49,3342.0,149.0,119.0,,,,,,,,,,,,,
005180,빙그레,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,12.94,0.89,5757.0,84119.0,7.58,5.93,3.73,4.43,52.51,43.7,14896.0,884.0,556.0,8.74,0.84,8623.0,89914.0,10.46,6.42,5.18,,,,15540.0,998.0,805.0,12.94,0.89,-2685.0,84119.0,7.58,-3.71,-8.78,4.43,-113.73,43.7,2922.0,-109.0,-257.0,,,,,,3.42,3.66,,,,3169.0,108.0,116.0
027740,마니커,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1134.88,1.18,-1.0,664.0,-0.1,0.55,-0.09,,,274.08,3689.0,20.0,-3.0,,,,,,,,,,,,,,-1134.88,1.18,22.0,664.0,-0.1,1.99,1.29,,,274.08,1020.0,20.0,13.0,,,,,,,,,,,,,
136480,하림,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.31,0.98,363.0,3065.0,12.56,3.31,2.69,1.33,11.02,162.84,14400.0,477.0,387.0,,,,,,,,,,,,,,8.31,0.98,-24.0,3065.0,12.56,0.78,-0.81,1.33,-165.47,162.84,3159.0,25.0,-26.0,,,,,,,,,,,,,
280360,롯데웰푸드,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.82,0.46,7734.0,247808.0,3.34,2.6,1.69,2.88,40.36,100.02,42160.0,1095.0,714.0,10.25,0.47,11844.0,258382.0,4.92,3.97,2.43,,,,43998.0,1748.0,1069.0,14.82,0.46,-1909.0,247808.0,3.34,-1.03,-1.67,2.88,-164.27,100.02,10198.0,-105.0,-170.0,58.23,,2085.0,,,2.36,1.26,,,,10194.0,240.0,128.0
088910,동우팜투테이블,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,1.9,0.22,1095.0,9312.0,12.55,4.04,8.67,2.4,4.55,17.79,3255.0,132.0,282.0,,,,,,,,,,,,,,1.9,0.22,300.0,9312.0,12.55,5.78,9.65,2.4,16.59,17.79,806.0,47.0,78.0,,,,,,,,,,,,,
035810,이지홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.81,0.41,414.0,10821.0,3.9,4.47,2.04,30.41,328.09,134.46,33889.0,1514.0,693.0,4.22,0.42,1290.0,12975.0,10.84,5.67,3.2,,,,35164.0,1992.0,1125.0,10.81,0.41,-514.0,10821.0,3.9,1.71,-3.72,30.41,-264.77,134.46,8751.0,150.0,-325.0,,,,,,4.01,2.63,,,,8730.0,350.0,230.0
